Plot Title: B1 Mesa Top,,,,,
RID,Date,Time,Event,Details1,Details2
2903,11/3/2013,56:23.0,57.36,,
2904,11/3/2013,08:23.0,57.36,,
2905,11/3/2013,20:23.0,57.36,,
2906,11/3/2013,32:23.0,54.59,,
2907,11/3/2013,44:23.0,50.38,,
2908,11/3/2013,56:23.0,49.68,,
2909,11/3/2013,08:23.0,43.92,,
2910,11/3/2013,20:23.0,40.23,,
2911,11/3/2013,32:23.0,37.2,,
2912,11/3/2013,44:23.0,34.88,,
2913,11/4/2013,56:23.0,33.31,,
2914,11/4/2013,08:23.0,31.71,,
2915,11/4/2013,20:23.0,30.9,,
2916,11/4/2013,32:23.0,29.28,,
2917,11/4/2013,44:23.0,25.93,,
2918,11/4/2013,56:23.0,25.93,,
2919,11/4/2013,08:23.0,28.45,,
2920,11/4/2013,20:23.0,31.71,,
2921,11/4/2013,32:23.0,39.47,,
2922,11/4/2013,44:23.0,40.23,,
2923,11/4/2013,56:23.0,40.98,,
2924,11/4/2013,08:23.0,40.98,,
2925,11/4/2013,20:23.0,40.23,,
2926,11/4/2013,32:23.0,38.73,,
2927,11/4/2013,44:23.0,35.65,,
2928,11/4/2013,56:23.0,34.88,,
2929,11/4/2013,08:23.0,34.11,,
2930,11/4/2013,20:23.0,32.52,,
2931,11/4/2013,32:23.0,31.71,,
2932,11/4/2013,44:23.0,32.52,,
2933,11/5/2013,56:23.0,30.9,,
2934,11/5/2013,08:23.0,30.09,,
2935,11/5/2013,20:23.0,29.28,,
2936,11/5/2013,32:23.0,27.61,,
2937,11/5/2013,44:23.0,26.78,,
2938,11/5/2013,56:23.0,25.93,,
2939,11/5/2013,08:23.0,27.61,,
2940,11/5/2013,20:23.0,31.71,,
2941,11/5/2013,32:23.0,36.43,,
2942,11/5/2013,44:23.0,35.65,,
2943,11/5/2013,56:23.0,36.43,,
2944,11/5/2013,08:23.0,37.96,,
2945,11/5/2013,20:23.0,37.2,,
2946,11/5/2013,32:23.0,35.65,,
2947,11/5/2013,44:23.0,32.52,,
2948,11/5/2013,56:23.0,30.09,,
2949,11/5/2013,08:23.0,26.78,,
2950,11/5/2013,20:23.0,25.07,,
2951,11/5/2013,32:23.0,24.21,,
2952,11/5/2013,44:23.0,22.44,,
2953,11/6/2013,56:23.0,20.64,,
2954,11/6/2013,08:23.0,19.72,,
2955,11/6/2013,20:23.0,18.81,,
2956,11/6/2013,32:23.0,18.81,,
2957,11/6/2013,44:23.0,17.87,,
2958,11/6/2013,56:23.0,17.87,,
2959,11/6/2013,08:23.0,22.44,,
2960,11/6/2013,20:23.0,35.65,,
2961,11/6/2013,32:23.0,46.81,,
2962,11/6/2013,44:23.0,46.81,,
2963,11/6/2013,56:23.0,47.53,,
2964,11/6/2013,08:23.0,49.68,,
2965,11/6/2013,20:23.0,48.96,,
2966,11/6/2013,32:23.0,46.09,,
2967,11/6/2013,44:23.0,41.72,,
2968,11/6/2013,56:23.0,36.43,,
2969,11/6/2013,08:23.0,33.31,,
2970,11/6/2013,20:23.0,30.9,,
2971,11/6/2013,32:23.0,30.9,,
2972,11/6/2013,44:23.0,29.28,,
2973,11/7/2013,56:23.0,29.28,,
2974,11/7/2013,08:23.0,28.45,,
2975,11/7/2013,20:23.0,29.28,,
2976,11/7/2013,32:23.0,28.45,,
2977,11/7/2013,44:23.0,28.45,,
2978,11/7/2013,56:23.0,28.45,,
2979,11/7/2013,08:23.0,30.9,,
2980,11/7/2013,20:23.0,41.72,,
2981,11/7/2013,32:23.0,53.19,,
2982,11/7/2013,44:23.0,53.89,,
2983,11/7/2013,56:23.0,53.89,,
2984,11/7/2013,08:23.0,54.59,,
2985,11/7/2013,20:23.0,55.27,,
2986,11/7/2013,32:23.0,53.19,,
2987,11/7/2013,44:23.0,46.81,,
2988,11/7/2013,56:23.0,41.72,,
2989,11/7/2013,08:23.0,38.73,,
2990,11/7/2013,20:23.0,37.2,,
2991,11/7/2013,32:23.0,37.2,,
2992,11/7/2013,44:23.0,38.73,,
2993,11/8/2013,56:23.0,39.47,,
2994,11/8/2013,08:23.0,38.73,,
2995,11/8/2013,20:23.0,37.96,,
2996,11/8/2013,32:23.0,34.88,,
2997,11/8/2013,44:23.0,31.71,,
2998,11/8/2013,56:23.0,33.31,,
2999,11/8/2013,08:23.0,35.65,,
3000,11/8/2013,20:23.0,48.25,,
3001,11/8/2013,32:23.0,57.36,,
3002,11/8/2013,44:23.0,57.36,,
3003,11/8/2013,56:23.0,58.73,,
3004,11/8/2013,08:23.0,59.41,,
3005,11/8/2013,20:23.0,60.12,,
3006,11/8/2013,32:23.0,56.66,,
3007,11/8/2013,44:23.0,50.38,,
3008,11/8/2013,56:23.0,44.65,,
3009,11/8/2013,08:23.0,41.72,,
3010,11/8/2013,20:23.0,38.73,,
3011,11/8/2013,32:23.0,37.2,,
3012,11/8/2013,44:23.0,36.43,,
3013,11/9/2013,56:23.0,36.43,,
3014,11/9/2013,08:23.0,34.88,,
3015,11/9/2013,20:23.0,34.88,,
3016,11/9/2013,32:23.0,34.88,,
3017,11/9/2013,44:23.0,34.11,,
3018,11/9/2013,56:23.0,33.31,,
3019,11/9/2013,08:23.0,35.65,,
3020,11/9/2013,20:23.0,47.53,,
3021,11/9/2013,32:23.0,61.48,,
3022,11/9/2013,44:23.0,60.8,,
3023,11/9/2013,56:23.0,61.48,,
3024,11/9/2013,08:23.0,61.48,,
3025,11/9/2013,20:23.0,61.48,,
3026,11/9/2013,32:23.0,58.05,,
3027,11/9/2013,44:23.0,52.48,,
3028,11/9/2013,56:23.0,46.09,,
3029,11/9/2013,08:23.0,41.72,,
3030,11/9/2013,20:23.0,39.47,,
3031,11/9/2013,32:23.0,37.96,,
3032,11/9/2013,44:23.0,38.73,,
3033,11/10/2013,56:23.0,36.43,,
3034,11/10/2013,08:23.0,35.65,,
3035,11/10/2013,20:23.0,36.43,,
3036,11/10/2013,32:23.0,35.65,,
3037,11/10/2013,44:23.0,34.88,,
3038,11/10/2013,56:23.0,34.11,,
3039,11/10/2013,08:23.0,36.43,,
3040,11/10/2013,20:23.0,48.96,,
3041,11/10/2013,32:23.0,62.85,,
3042,11/10/2013,44:23.0,62.85,,
3043,11/10/2013,56:23.0,62.85,,
3044,11/10/2013,08:23.0,62.17,,
3045,11/10/2013,20:23.0,61.48,,
3046,11/10/2013,32:23.0,58.73,,
3047,11/10/2013,44:23.0,53.19,,
3048,11/10/2013,56:23.0,46.81,,
3049,11/10/2013,08:23.0,43.2,,
3050,11/10/2013,20:23.0,40.98,,
3051,11/10/2013,32:23.0,39.47,,
3052,11/10/2013,44:23.0,37.2,,
3053,11/11/2013,56:23.0,37.2,,
3054,11/11/2013,08:23.0,35.65,,
3055,11/11/2013,20:23.0,34.88,,
3056,11/11/2013,32:23.0,34.11,,
3057,11/11/2013,44:23.0,33.31,,
3058,11/11/2013,56:23.0,32.52,,
3059,11/11/2013,08:23.0,34.88,,
3060,11/11/2013,20:23.0,48.96,,
3061,11/11/2013,32:23.0,60.12,,
3062,11/11/2013,44:23.0,60.12,,
3063,11/11/2013,56:23.0,60.12,,
3064,11/11/2013,08:23.0,61.48,,
3065,11/11/2013,20:23.0,60.8,,
3066,11/11/2013,32:23.0,57.36,,
3067,11/11/2013,44:23.0,51.78,,
3068,11/11/2013,56:23.0,47.53,,
3069,11/11/2013,08:23.0,43.2,,
3070,11/11/2013,20:23.0,41.72,,
3071,11/11/2013,32:23.0,41.72,,
3072,11/11/2013,44:23.0,40.98,,
3073,11/12/2013,56:23.0,40.23,,
3074,11/12/2013,08:23.0,38.73,,
3075,11/12/2013,20:23.0,37.2,,
3076,11/12/2013,32:23.0,37.2,,
3077,11/12/2013,44:23.0,35.65,,
3078,11/12/2013,56:23.0,36.43,,
3079,11/12/2013,08:23.0,39.47,,
3080,11/12/2013,20:23.0,49.68,,
3081,11/12/2013,32:23.0,59.41,,
3082,11/12/2013,44:23.0,59.41,,
3083,11/12/2013,56:23.0,60.8,,
3084,11/12/2013,08:23.0,62.17,,
3085,11/12/2013,20:23.0,63.54,,
3086,11/12/2013,32:23.0,58.05,,
3087,11/12/2013,44:23.0,51.78,,
3088,11/12/2013,56:23.0,46.09,,
3089,11/12/2013,08:23.0,42.46,,
3090,11/12/2013,20:23.0,40.98,,
3091,11/12/2013,32:23.0,40.23,,
3092,11/12/2013,44:23.0,40.98,,
3093,11/13/2013,56:23.0,38.73,,
3094,11/13/2013,08:23.0,40.23,,
3095,11/13/2013,20:23.0,40.98,,
3096,11/13/2013,32:23.0,41.72,,
3097,11/13/2013,44:23.0,41.72,,
3098,11/13/2013,56:23.0,40.98,,
3099,11/13/2013,08:23.0,42.46,,
3100,11/13/2013,20:23.0,47.53,,
3101,11/13/2013,32:23.0,51.78,,
3102,11/13/2013,44:23.0,51.08,,
3103,11/13/2013,56:23.0,55.27,,
3104,11/13/2013,08:23.0,55.98,,
3105,11/13/2013,20:23.0,55.27,,
3106,11/13/2013,32:23.0,53.89,,
3107,11/13/2013,44:23.0,48.96,,
3108,11/13/2013,56:23.0,43.92,,
3109,11/13/2013,08:23.0,42.46,,
3110,11/13/2013,20:23.0,40.98,,
3111,11/13/2013,32:23.0,38.73,,
3112,11/13/2013,44:23.0,37.2,,
3113,11/14/2013,56:23.0,37.96,,
3114,11/14/2013,08:23.0,38.73,,
3115,11/14/2013,20:23.0,36.43,,
3116,11/14/2013,32:23.0,37.2,,
3117,11/14/2013,44:23.0,35.65,,
3118,11/14/2013,56:23.0,33.31,,
3119,11/14/2013,08:23.0,34.88,,
3120,11/14/2013,20:23.0,44.65,,
3121,11/14/2013,32:23.0,51.08,,
3122,11/14/2013,44:23.0,52.48,,
3123,11/14/2013,56:23.0,53.19,,
3124,11/14/2013,08:23.0,54.59,,
3125,11/14/2013,20:23.0,54.59,,
3126,11/14/2013,32:23.0,53.19,,
3127,11/14/2013,44:23.0,46.09,,
3128,11/14/2013,56:23.0,40.23,,
3129,11/14/2013,08:23.0,36.43,,
3130,11/14/2013,20:23.0,34.11,,
3131,11/14/2013,32:23.0,35.65,,
3132,11/14/2013,44:23.0,35.65,,
3133,11/15/2013,56:23.0,36.43,,
3134,11/15/2013,08:23.0,35.65,,
3135,11/15/2013,20:23.0,33.31,,
3136,11/15/2013,32:23.0,32.52,,
3137,11/15/2013,44:23.0,32.52,,
3138,11/15/2013,56:23.0,31.71,,
3139,11/15/2013,08:23.0,30.9,,
3140,11/15/2013,20:23.0,42.46,,
3141,11/15/2013,32:23.0,48.96,,
3142,11/15/2013,44:23.0,48.25,,
3143,11/15/2013,56:23.0,50.38,,
3144,11/15/2013,08:23.0,48.96,,
3145,11/15/2013,20:23.0,48.96,,
3146,11/15/2013,32:23.0,47.53,,
3147,11/15/2013,44:23.0,45.37,,
3148,11/15/2013,56:23.0,44.65,,
3149,11/15/2013,08:23.0,42.46,,
3150,11/15/2013,20:23.0,39.47,,
3151,11/15/2013,32:23.0,34.88,,
3152,11/15/2013,44:23.0,33.31,,
3153,11/16/2013,56:23.0,31.71,,
3154,11/16/2013,08:23.0,30.9,,
3155,11/16/2013,20:23.0,30.09,,
3156,11/16/2013,32:23.0,29.28,,
3157,11/16/2013,44:23.0,29.28,,
3158,11/16/2013,56:23.0,30.09,,
3159,11/16/2013,08:23.0,33.31,,
3160,11/16/2013,20:23.0,37.2,,
3161,11/16/2013,32:23.0,40.23,,
3162,11/16/2013,44:23.0,42.46,,
3163,11/16/2013,56:23.0,43.92,,
3164,11/16/2013,08:23.0,45.37,,
3165,11/16/2013,20:23.0,45.37,,
3166,11/16/2013,32:23.0,45.37,,
3167,11/16/2013,44:23.0,46.09,,
3168,11/16/2013,56:23.0,45.37,,
3169,11/16/2013,08:23.0,44.65,,
3170,11/16/2013,20:23.0,43.2,,
3171,11/16/2013,32:23.0,42.46,,
3172,11/16/2013,44:23.0,41.72,,
3173,11/17/2013,56:23.0,40.98,,
3174,11/17/2013,08:23.0,40.23,,
3175,11/17/2013,20:23.0,37.96,,
3176,11/17/2013,32:23.0,34.11,,
3177,11/17/2013,44:23.0,34.11,,
3178,11/17/2013,56:23.0,32.52,,
3179,11/17/2013,08:23.0,32.52,,
3180,11/17/2013,20:23.0,43.2,,
3181,11/17/2013,32:23.0,50.38,,
3182,11/17/2013,44:23.0,47.53,,
3183,11/17/2013,56:23.0,51.78,,
3184,11/17/2013,08:23.0,52.48,,
3185,11/17/2013,20:23.0,51.78,,
3186,11/17/2013,32:23.0,50.38,,
3187,11/17/2013,44:23.0,44.65,,
3188,11/17/2013,56:23.0,40.23,,
3189,11/17/2013,08:23.0,35.65,,
3190,11/17/2013,20:23.0,34.88,,
3191,11/17/2013,32:23.0,34.11,,
3192,11/17/2013,44:23.0,32.52,,
3193,11/18/2013,56:23.0,32.52,,
3194,11/18/2013,08:23.0,31.71,,
3195,11/18/2013,20:23.0,30.9,,
3196,11/18/2013,32:23.0,30.09,,
3197,11/18/2013,44:23.0,30.9,,
3198,11/18/2013,56:23.0,30.09,,
3199,11/18/2013,08:23.0,30.9,,
3200,11/18/2013,20:23.0,43.2,,
3201,11/18/2013,32:23.0,53.19,,
3202,11/18/2013,44:23.0,54.59,,
3203,11/18/2013,56:23.0,55.27,,
3204,11/18/2013,08:23.0,55.27,,
3205,11/18/2013,20:23.0,55.27,,
3206,11/18/2013,32:23.0,52.48,,
3207,11/18/2013,44:23.0,46.09,,
3208,11/18/2013,56:23.0,40.98,,
3209,11/18/2013,08:23.0,37.96,,
3210,11/18/2013,20:23.0,35.65,,
3211,11/18/2013,32:23.0,35.65,,
3212,11/18/2013,44:23.0,36.43,,
3213,11/19/2013,56:23.0,36.43,,
3214,11/19/2013,08:23.0,34.88,,
3215,11/19/2013,20:23.0,34.88,,
3216,11/19/2013,32:23.0,34.88,,
3217,11/19/2013,44:23.0,34.11,,
3218,11/19/2013,56:23.0,34.88,,
3219,11/19/2013,08:23.0,38.73,,
3220,11/19/2013,20:23.0,42.46,,
3221,11/19/2013,32:23.0,49.68,,
3222,11/19/2013,44:23.0,48.96,,
3223,11/19/2013,56:23.0,51.78,,
3224,11/19/2013,08:23.0,51.78,,
3225,11/19/2013,20:23.0,49.68,,
3226,11/19/2013,32:23.0,48.25,,
3227,11/19/2013,44:23.0,44.65,,
3228,11/19/2013,56:23.0,42.46,,
3229,11/19/2013,08:23.0,40.98,,
3230,11/19/2013,20:23.0,37.2,,
3231,11/19/2013,32:23.0,35.65,,
3232,11/19/2013,44:23.0,34.88,,
3233,11/20/2013,56:23.0,33.31,,
3234,11/20/2013,08:23.0,33.31,,
